CONTAINER_ID,LINE_CODE,CONTAINER_DATE,DATE,DAY,TIME,AM/PM,CONTAINER_TYPE_CODE,CONTAINER_TYPE,CONTAINER_ISO_CODE,CONTAINER_LENGTH,CONTAINER_HEIGHT,CONTAINER_WIDTH,VENTILATION,DANGEROUS_TRANSPORT,DESIGNATION_CODE,DESIGNATION
WFHU8940574,ESL,12/26/2024,12/26/2024,Thursday,6:19:52,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU2120437,NVSL,7/20/2024,7/20/2024,Saturday,18:39:55,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1490891,APL,6/3/2024,6/3/2024,Monday,10:59:15,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3861846,MLH,4/25/2024,4/25/2024,Thursday,23:28:36,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU4656934,MLH,11/20/2024,11/20/2024,Wednesday,10:43:11,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU3264304,MLH,2/10/2024,2/10/2024,Saturday,19:44:28,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU2854915,ESL,8/20/2024,8/20/2024,Tuesday,5:36:06,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2548411,APL,5/23/2024,5/23/2024,Thursday,21:56:49,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU6325338,ESL,9/7/2024,9/7/2024,Saturday,5:47:05,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU1118428,HLL,10/26/2024,10/26/2024,Saturday,10:04:19,AM,STD,Standard,22G0,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU1384432,ESL,8/4/2024,8/4/2024,Sunday,3:49:06,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU7150531,MLH,8/20/2024,8/20/2024,Tuesday,14:30:17,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6721362,APL,3/13/2024,3/13/2024,Wednesday,1:25:59,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WIKU5743240,HLL,1/7/2024,1/7/2024,Sunday,12:34:33,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6992849,ESL,2/18/2024,2/18/2024,Sunday,12:13:40,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU8791555,HLL,9/21/2024,9/21/2024,Saturday,15:34:00,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6539270,HLL,11/24/2024,11/24/2024,Sunday,6:47:14,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU2953766,HLL,12/16/2024,12/16/2024,Monday,9:20:40,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1139270,ESL,10/30/2024,10/30/2024,Wednesday,17:31:12,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6690414,APL,10/1/2024,10/1/2024,Tuesday,23:10:05,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU6132400,MLH,11/10/2024,11/10/2024,Sunday,22:10:09,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU3728292,NVSL,9/10/2024,9/10/2024,Tuesday,23:23:18,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment
GCSU1349529,APL,11/27/2024,11/27/2024,Wednesday,11:16:34,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU6530585,ESL,9/9/2024,9/9/2024,Monday,8:09:24,AM,HC,High Cubed,L5G1,45,9'6'',8,No Ventilation,No,MT,Empty
GCSU2938762,MLH,12/3/2024,12/3/2024,Tuesday,6:29:05,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU5504773,NVSL,9/22/2024,9/22/2024,Sunday,9:16:28,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU8221218,MLH,6/13/2024,6/13/2024,Thursday,23:56:26,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3085649,NVSL,3/21/2024,3/21/2024,Thursday,15:45:24,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8134354,HLL,1/10/2024,1/10/2024,Wednesday,5:40:00,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU9563398,ESL,7/8/2024,7/8/2024,Monday,13:06:45,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3031790,NVSL,8/29/2024,8/29/2024,Thursday,21:19:33,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU9857963,HLL,8/19/2024,8/19/2024,Monday,19:26:23,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU6131653,HLL,2/21/2024,2/21/2024,Wednesday,18:34:35,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2498301,HLL,3/9/2024,3/9/2024,Saturday,17:50:09,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WFHU7835205,APL,10/11/2024,10/11/2024,Friday,8:46:33,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU2600920,NVSL,5/7/2024,5/7/2024,Tuesday,23:52:20,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
ESDU7737350,MLH,12/5/2024,12/5/2024,Thursday,20:01:22,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WFHU7820515,APL,4/26/2024,4/26/2024,Friday,7:57:45,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU2426754,APL,4/4/2024,4/4/2024,Thursday,11:03:52,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7139727,NVSL,11/17/2024,11/17/2024,Sunday,4:22:18,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU3960962,HLL,12/10/2024,12/10/2024,Tuesday,18:19:37,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU2849186,HLL,4/23/2024,4/23/2024,Tuesday,2:22:15,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU4060282,NVSL,10/28/2024,10/28/2024,Monday,17:56:27,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9635406,HLL,8/28/2024,8/28/2024,Wednesday,0:02:41,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU6627303,MLH,1/11/2024,1/11/2024,Thursday,19:24:42,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU5752211,HLL,2/17/2024,2/17/2024,Saturday,3:34:26,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8671608,MLH,10/3/2024,10/3/2024,Thursday,19:22:08,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WFHU1004813,MLH,6/19/2024,6/19/2024,Wednesday,4:42:56,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1737300,APL,3/19/2024,3/19/2024,Tuesday,7:12:47,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU8908519,HLL,7/28/2024,7/28/2024,Sunday,15:27:57,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6777349,NVSL,5/8/2024,5/8/2024,Wednesday,15:32:16,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU3817757,APL,9/18/2024,9/18/2024,Wednesday,12:04:23,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU9825166,HLL,11/12/2024,11/12/2024,Tuesday,2:06:37,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2570440,NVSL,4/19/2024,4/19/2024,Friday,10:33:33,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU4198335,NVSL,12/10/2024,12/10/2024,Tuesday,0:21:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
TRLU5180953,NVSL,4/27/2024,4/27/2024,Saturday,4:41:53,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU1444941,APL,4/17/2024,4/17/2024,Wednesday,3:24:49,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8192414,NVSL,7/23/2024,7/23/2024,Tuesday,22:43:29,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU5900932,APL,4/18/2024,4/18/2024,Thursday,23:33:45,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU1514803,NVSL,8/10/2024,8/10/2024,Saturday,3:31:55,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU4856050,HLL,9/2/2024,9/2/2024,Monday,3:00:37,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU5242572,ESL,4/21/2024,4/21/2024,Sunday,21:46:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU4457839,APL,1/1/2024,1/1/2024,Monday,9:24:48,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WFHU7504590,NVSL,6/4/2024,6/4/2024,Tuesday,4:51:04,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU2053403,MLH,6/9/2024,6/9/2024,Sunday,17:14:07,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU7496867,NVSL,4/16/2024,4/16/2024,Tuesday,18:03:49,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU1340571,ESL,11/11/2024,11/11/2024,Monday,6:14:13,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1233900,NVSL,11/1/2024,11/1/2024,Friday,11:55:33,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU6553450,APL,11/28/2024,11/28/2024,Thursday,5:31:34,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8415819,APL,2/4/2024,2/4/2024,Sunday,23:20:59,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5559431,ESL,4/6/2024,4/6/2024,Saturday,13:13:39,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
WIKU7499838,HLL,5/9/2024,5/9/2024,Thursday,0:31:58,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU3888662,ESL,12/6/2024,12/6/2024,Friday,10:02:11,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3382570,HLL,2/6/2024,2/6/2024,Tuesday,5:46:34,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU5453169,APL,11/12/2024,11/12/2024,Tuesday,1:23:05,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,MT,Empty
WFHU9992699,HLL,3/23/2024,3/23/2024,Saturday,2:55:41,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6109353,APL,10/26/2024,10/26/2024,Saturday,15:44:52,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU4135455,MLH,6/29/2024,6/29/2024,Saturday,15:19:05,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4046243,ESL,6/10/2024,6/10/2024,Monday,7:33:13,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WFHU3209585,NVSL,9/3/2024,9/3/2024,Tuesday,17:15:45,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU3336396,HLL,8/24/2024,8/24/2024,Saturday,20:07:48,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU3556837,NVSL,8/24/2024,8/24/2024,Saturday,0:02:38,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4930276,NVSL,6/12/2024,6/12/2024,Wednesday,23:35:27,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU4363856,MLH,11/26/2024,11/26/2024,Tuesday,18:39:50,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU5320244,HLL,4/16/2024,4/16/2024,Tuesday,21:28:09,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8827859,MLH,10/25/2024,10/25/2024,Friday,13:39:23,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WIKU6310111,MLH,10/30/2024,10/30/2024,Wednesday,9:31:30,AM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5293064,HLL,6/6/2024,6/6/2024,Thursday,6:53:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5314164,HLL,3/7/2024,3/7/2024,Thursday,14:58:22,PM,HRF,High Cubed Refrigerated,45R8,40,9'6'',8,Thermal,No,MT,Empty
GCSU9247555,MLH,5/5/2024,5/5/2024,Sunday,15:28:33,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8461286,HLL,2/17/2024,2/17/2024,Saturday,9:37:26,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU6632042,APL,11/6/2024,11/6/2024,Wednesday,17:53:09,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU8001388,NVSL,10/5/2024,10/5/2024,Saturday,15:32:53,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
WFHU5256597,MLH,1/30/2024,1/30/2024,Tuesday,21:25:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6026368,NVSL,11/7/2024,11/7/2024,Thursday,10:16:49,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU1648451,APL,7/22/2024,7/22/2024,Monday,18:12:02,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU3207153,HLL,1/1/2024,1/1/2024,Monday,8:00:00,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WFHU6866326,HLL,10/16/2024,10/16/2024,Wednesday,2:09:02,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU9248617,HLL,12/11/2024,12/11/2024,Wednesday,8:23:02,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU8112396,APL,11/3/2024,11/3/2024,Sunday,6:21:08,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
ESDU2018473,HLL,7/29/2024,7/29/2024,Monday,12:37:57,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7545571,NVSL,12/26/2024,12/26/2024,Thursday,7:39:10,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU7268871,APL,11/12/2024,11/12/2024,Tuesday,15:40:52,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU4059174,APL,8/22/2024,8/22/2024,Thursday,17:59:55,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU5643201,MLH,8/12/2024,8/12/2024,Monday,5:20:31,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1195456,NVSL,5/20/2024,5/20/2024,Monday,6:13:36,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU2704106,HLL,3/19/2024,3/19/2024,Tuesday,13:25:56,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU8404123,NVSL,4/7/2024,4/7/2024,Sunday,6:30:17,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2639904,HLL,4/23/2024,4/23/2024,Tuesday,19:05:20,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
WIKU4112600,APL,4/22/2024,4/22/2024,Monday,12:33:10,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WIKU6030742,ESL,5/30/2024,5/30/2024,Thursday,19:51:13,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU8639484,MLH,2/25/2024,2/25/2024,Sunday,2:25:50,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
WFHU5663143,NVSL,2/9/2024,2/9/2024,Friday,11:44:28,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9903066,ESL,5/1/2024,5/1/2024,Wednesday,19:11:03,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU3890494,ESL,8/17/2024,8/17/2024,Saturday,23:45:58,PM,STD,Standard,2210,20,8'6'',8,Ventilated,No,T/S,Transhipment
TRLU8973660,HLL,9/25/2024,9/25/2024,Wednesday,15:39:26,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1873217,HLL,9/24/2024,9/24/2024,Tuesday,12:32:55,PM,HC,High Cubed,45G0,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU9970079,APL,3/25/2024,3/25/2024,Monday,12:09:10,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU5065576,APL,5/25/2024,5/25/2024,Saturday,17:23:51,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU6211924,MLH,8/1/2024,8/1/2024,Thursday,8:38:11,AM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU7433157,ESL,4/4/2024,4/4/2024,Thursday,9:03:33,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU8166232,MLH,12/7/2024,12/7/2024,Saturday,8:40:39,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU2357460,HLL,6/3/2024,6/3/2024,Monday,23:42:22,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU9542647,NVSL,12/2/2024,12/2/2024,Monday,12:26:59,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU9047848,ESL,7/30/2024,7/30/2024,Tuesday,19:24:16,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU1857058,MLH,12/12/2024,12/12/2024,Thursday,20:54:50,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU6627020,ESL,6/24/2024,6/24/2024,Monday,2:37:40,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU3351662,NVSL,4/22/2024,4/22/2024,Monday,10:50:15,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU7818275,HLL,5/25/2024,5/25/2024,Saturday,21:56:14,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU7440757,NVSL,9/8/2024,9/8/2024,Sunday,19:41:28,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9766670,HLL,4/1/2024,4/1/2024,Monday,13:45:42,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU5860314,NVSL,9/6/2024,9/6/2024,Friday,13:27:02,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
WFHU3269845,NVSL,8/2/2024,8/2/2024,Friday,16:53:48,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,EXP,Export Service
WIKU3350643,APL,11/15/2024,11/15/2024,Friday,18:50:19,PM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU4592371,ESL,12/13/2024,12/13/2024,Friday,13:23:36,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
ESDU7733600,APL,1/8/2024,1/8/2024,Monday,0:15:24,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,T/S,Transhipment
WFHU1360416,NVSL,8/19/2024,8/19/2024,Monday,21:46:01,PM,HRF,High Cubed Refrigerated,45R1,40,9'6'',8,Refrigerated and Heated,No,T/S,Transhipment
WIKU3230296,HLL,6/6/2024,6/6/2024,Thursday,3:41:50,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU1671821,APL,3/20/2024,3/20/2024,Wednesday,10:26:58,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU2286855,HLL,10/13/2024,10/13/2024,Sunday,17:09:57,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,EXP,Export Service
GCSU3516031,ESL,2/14/2024,2/14/2024,Wednesday,16:52:52,PM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
GCSU9465441,HLL,8/26/2024,8/26/2024,Monday,8:37:12,AM,HC,High Cubed,4510,40,9'6'',8,Ventilated,No,MT,Empty
ESDU5878213,NVSL,4/1/2024,4/1/2024,Monday,17:51:06,PM,STD,Standard,42G1,40,8'6'',8,No Ventilation,No,MT,Empty
GCSU8211523,NVSL,1/12/2024,1/12/2024,Friday,10:33:49,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU7950115,NVSL,10/28/2024,10/28/2024,Monday,17:52:31,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU1048190,APL,3/29/2024,3/29/2024,Friday,1:56:33,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WFHU4609874,APL,1/26/2024,1/26/2024,Friday,17:03:07,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU9795826,APL,9/19/2024,9/19/2024,Thursday,0:59:11,AM,STD,Standard,2210,20,8'6'',8,Ventilated,No,EXP,Export Service
TRLU3343788,ESL,2/8/2024,2/8/2024,Thursday,13:26:54,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU5142511,APL,2/28/2024,2/28/2024,Wednesday,13:07:36,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4473276,NVSL,5/8/2024,5/8/2024,Wednesday,6:05:18,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU6872478,ESL,1/26/2024,1/26/2024,Friday,17:26:17,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
WIKU1988782,HLL,9/20/2024,9/20/2024,Friday,2:00:55,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU9097374,ESL,10/10/2024,10/10/2024,Thursday,10:10:29,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU3113155,ESL,7/18/2024,7/18/2024,Thursday,1:12:12,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
GCSU8947317,APL,1/27/2024,1/27/2024,Saturday,14:59:52,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,EXP,Export Service
ESDU6176001,MLH,3/7/2024,3/7/2024,Thursday,6:09:09,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
GCSU8977297,ESL,12/25/2024,12/25/2024,Wednesday,8:08:52,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU7153333,NVSL,4/19/2024,4/19/2024,Friday,8:25:48,AM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
TRLU4653862,NVSL,8/20/2024,8/20/2024,Tuesday,13:33:48,PM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,EXP,Export Service
ESDU9176391,ESL,4/30/2024,4/30/2024,Tuesday,19:44:06,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2055768,NVSL,8/19/2024,8/19/2024,Monday,22:06:00,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
WFHU9010634,HLL,3/19/2024,3/19/2024,Tuesday,7:25:43,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU4471519,NVSL,9/1/2024,9/1/2024,Sunday,3:39:09,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,MT,Empty
WFHU7897402,HLL,5/26/2024,5/26/2024,Sunday,6:19:49,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,T/S,Transhipment
ESDU1304687,MLH,5/1/2024,5/1/2024,Wednesday,20:04:23,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
ESDU3587845,APL,3/22/2024,3/22/2024,Friday,15:46:59,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
WIKU2133739,NVSL,4/28/2024,4/28/2024,Sunday,13:57:05,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
GCSU5684445,HLL,11/19/2024,11/19/2024,Tuesday,15:21:06,PM,OT,Open Top,22U1,20,8'6'',8,Ventilated,No,MT,Empty
WIKU5848309,HLL,1/21/2024,1/21/2024,Sunday,0:23:45,AM,STD,Standard,22G1,20,8'6'',8,No Ventilation,No,MT,Empty
TRLU3703490,NVSL,5/14/2024,5/14/2024,Tuesday,9:34:07,AM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
TRLU3646646,NVSL,2/3/2024,2/3/2024,Saturday,21:28:37,PM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,MT,Empty
GCSU3401812,ESL,7/18/2024,7/18/2024,Thursday,1:04:47,AM,HC,High Cubed,45G1,40,9'6'',8,No Ventilation,No,EXP,Export Service
TRLU6172498,NVSL,6/30/2024,6/30/2024,Sunday,1:11:09,AM,STD,Standard,2200,20,8'6'',8,No Ventilation,No,T/S,Transhipment
ESDU8270324,APL,2/24/2024,2/24/2024,Saturday,20:41:46,PM,HRF,High Cubed Refrigerated,4532,40,9'6'',8,Refrigerated and Heated,No,MT,Empty
GCSU6017123,HLL,11/18/2024,11/18/2024,Monday,18:45:48,PM,HC,High Cubed,4500,40,9'6'',8,No Ventilation,No,MT,Empty
